step,weight:l:0:0:0, weight:l:0:1:0, weight:l:0:2:0, weight:l:0:3:0, bias:l:0:0, error
0.460888,0.0517681,-0.162284,-0.174821
0.451586,-0.0846747,-0.14682,-0.00114683
0.376717,-0.190626,-0.0932065,0.163351
0.258531,-0.248149,-0.03711,0.29364
0.12162,-0.264106,0.00096182,0.375042
-0.0159966,-0.252996,0.0242086,0.404015
-0.142579,-0.222877,0.0440226,0.3858
-0.248372,-0.173909,0.0669106,0.330573
-0.322994,-0.105096,0.0889831,0.249919
-0.357038,-0.0222411,0.0987193,0.154888
-0.34657,0.0602943,0.0882598,0.0558529
-0.29611,0.12675,0.0622918,-0.0366389
-0.216819,0.168867,0.0331229,-0.111318
-0.121629,0.187718,0.0095821,-0.157058
-0.0214299,0.18883,-0.00706257,-0.16545
0.0757611,0.176884,-0.0200009,-0.134301
0.163642,0.153663,-0.0326042,-0.0704953
0.236264,0.119096,-0.045706,0.0095367
0.287705,0.0738461,-0.0568053,0.0827595
0.313114,0.0215392,-0.0616932,0.125679
0.310392,-0.0312878,-0.0579832,0.122023
0.28113,-0.0778521,-0.0475059,0.0693441
0.229854,-0.11425,-0.0349503,-0.0181376
0.162118,-0.140385,-0.0242581,-0.112122
0.0828504,-0.158254,-0.0162235,-0.178145
-0.00401212,-0.169157,-0.00847608,-0.186738
-0.0945322,-0.171523,0.00311533,-0.124308
-0.183013,-0.160333,0.0222354,8.63e-05
-0.26053,-0.128959,0.0488415,0.154889
-0.315207,-0.0738581,0.0759859,0.293792
-0.335323,4.66e-05,0.091441,0.369214
-0.314323,0.07869,0.0867212,0.34752
-0.254184,0.14555,0.0647463,0.221086
-0.16437,0.18989,0.035703,0.0130092
-0.0578641,0.208735,0.00699124,-0.227579
0.0520107,0.202832,-0.0203658,-0.438691
0.152398,0.172888,-0.0474694,-0.563416
0.230856,0.120313,-0.0716376,-0.567155
0.276709,0.0511588,-0.0850271,-0.448718
0.284262,-0.0219363,-0.0805657,-0.241557
0.255491,-0.0838001,-0.0595836,-0.00449006
0.19946,-0.124002,-0.0314926,0.195465
0.128501,-0.140687,-0.00630594,0.302966
0.0539619,-0.138748,0.0107006,0.290831
-0.0162689,-0.125693,0.0188742,0.168029
-0.0782282,-0.10848,0.0201199,-0.0233051
-0.131091,-0.0918434,0.0175702,-0.220873
-0.175761,-0.0775111,0.0148989,-0.361191
-0.213224,-0.0641057,0.0154704,-0.398648
-0.243069,-0.0479438,0.0211432,-0.318806
-0.262699,-0.0248272,0.031226,-0.14198
-0.267669,0.00767944,0.0424164,0.083775
-0.253094,0.0486063,0.0503008,0.29785
-0.215536,0.0936716,0.0517925,0.445517
-0.154328,0.137071,0.0465272,0.493872
-0.0718254,0.173409,0.0357943,0.440464
0.0269926,0.198038,0.0200016,0.312248
0.134607,0.205658,-0.00274111,0.15562
0.240231,0.189167,-0.0346169,0.0210208
0.329252,0.142019,-0.0721945,-0.0528428
0.385194,0.0652251,-0.101778,-0.0501857
0.395553,-0.0267552,-0.106598,0.0185196
0.358308,-0.110744,-0.0836744,0.121723
0.283023,-0.168719,-0.0476638,0.2184
0.185185,-0.196617,-0.0155376,0.272051
0.0792599,-0.200889,0.00585904,0.262464
-0.0245961,-0.19005,0.0186976,0.191547
-0.119994,-0.169403,0.0280764,0.0816109
-0.202253,-0.140298,0.037858,-0.0330332
-0.266752,-0.102057,0.0487762,-0.118125
-0.308598,-0.0548396,0.0581919,-0.15106
-0.32372,-0.00180271,0.0619601,-0.128222
-0.310536,0.0510563,0.0577893,-0.065704
-0.270876,0.0973922,0.0471821,0.00667995
-0.209399,0.133185,0.0339048,0.0560116
-0.132083,0.15733,0.0207931,0.0579408
-0.0450351,0.170041,0.00800376,0.00552742
0.0456231,0.170747,-0.00640457,-0.0876946
0.133011,0.157141,-0.0244189,-0.191514
0.208767,0.12631,-0.0454284,-0.268572
0.263477,0.0778382,-0.0643807,-0.286672
0.288909,0.0170349,-0.0733655,-0.229951
0.281266,-0.0450485,-0.0672808,-0.105356
0.243212,-0.0961109,-0.0483981,0.0578075
0.182966,-0.128224,-0.0243535,0.215329
0.111192,-0.140027,-0.0023849,0.320511
0.03785,-0.135006,0.0137589,0.337944
-0.0295951,-0.11872,0.0231376,0.254531
-0.0867404,-0.0969947,0.0260796,0.0843927
-0.132131,-0.0750482,0.0236389,-0.133988
-0.16675,-0.0567617,0.0177881,-0.347739
-0.19311,-0.0438786,0.0113981,-0.503981
-0.213949,-0.0355096,0.00756158,-0.564491
-0.230888,-0.0284222,0.00849445,-0.516441
-0.243463,-0.0182501,0.0145498,-0.375993
-0.248994,-0.00130559,0.0238371,-0.183644
-0.243424,0.0236936,0.0327973,0.00745001
-0.222857,0.0548195,0.0377167,0.146819
-0.18517,0.0875417,0.0364132,0.201224
-0.130967,0.116368,0.0288911,0.164114
-0.0636521,0.136429,0.0165571,0.0571561
0.0111406,0.144179,0.000998977,-0.0766904
0.0862603,0.137403,-0.0163506,-0.18653
0.15377,0.115439,-0.0334068,-0.229351
0.205985,0.080116,-0.0466155,-0.183527
0.237068,0.036693,-0.0517565,-0.0558556
0.244792,-0.00671407,-0.0465798,0.1201
0.231431,-0.0418164,-0.0329427,0.29396
0.202945,-0.0634433,-0.0160515,0.413835
0.16678,-0.0712147,-0.00155425,0.442298
0.129417,-0.0688723,0.00686069,0.368144
0.0947051,-0.0622223,0.00820447,0.210208
0.0633797,-0.0569052,0.00384106,0.0119833
0.0336341,-0.0566502,-0.00326343,-0.171354
0.00243399,-0.0622775,-0.00948449,-0.289567
-0.0328708,-0.0715656,-0.0115575,-0.312458
-0.0730896,-0.0799536,-0.00744496,-0.238721
-0.116283,-0.0818714,0.0031003,-0.0957965
-0.157673,-0.0724564,0.0182288,0.0692135
-0.190503,-0.0493977,0.0340097,0.204658
-0.207805,-0.0143802,0.0453202,0.270621
-0.204621,0.0268149,0.0480052,0.25117
-0.17977,0.0661808,0.0411757,0.158644
-0.136226,0.0965125,0.0275389,0.0286612
-0.0800198,0.113712,0.0114258,-0.0924435
-0.0183852,0.117225,-0.00346837,-0.163563
0.0418937,0.109082,-0.0149776,-0.162834
0.0955105,0.0926493,-0.0222508,-0.0950425
0.13906,0.0716089,-0.0254147,0.0100595
0.170988,0.0491437,-0.0254794,0.108013
0.191127,0.0272219,-0.0241828,0.15507
0.199934,0.00619824,-0.0234453,0.123643
0.197653,-0.0149888,-0.0245528,0.0125726
0.183765,-0.0379775,-0.0275266,-0.151264
0.156982,-0.0638478,-0.0310813,-0.320672
0.115807,-0.0922013,-0.0331522,-0.442721
0.0594411,-0.120762,-0.0315497,-0.475457
-0.0112066,-0.145379,-0.02422,-0.401294
-0.0925586,-0.160112,-0.00915701,-0.232717
-0.177475,-0.15752,0.0150308,-0.00847056
-0.254797,-0.130292,0.0466509,0.218456
-0.310388,-0.0754122,0.0776769,0.39708
-0.330765,0.000928115,0.0952679,0.493573
-0.308346,0.0832931,0.0913254,0.500454
-0.244613,0.154691,0.0704226,0.436999
-0.148392,0.205456,0.0445816,0.341018
-0.0311389,0.234664,0.021587,0.255018
0.0963027,0.2442,1.92e-05,0.211527
0.223311,0.232191,-0.0272274,0.222551
0.336834,0.191727,-0.0644404,0.276553
0.420162,0.117759,-0.103132,0.343715
0.456879,0.0183278,-0.122123,0.387398
0.4392,-0.0830557,-0.107555,0.377647
0.373062,-0.161656,-0.0705084,0.301979
0.273934,-0.207981,-0.0344391,0.169806
0.157633,-0.228691,-0.0124754,0.00909516
0.0345687,-0.235333,-0.00257367,-0.143364
-0.0898639,-0.234184,0.0051765,-0.254495
-0.211193,-0.222293,0.0217602,-0.305838
-0.321195,-0.18913,0.0533697,-0.299004
-0.405616,-0.124278,0.0935478,-0.253908
-0.447372,-0.0296412,0.120848,-0.200607
-0.435255,0.0746824,0.115491,-0.167797
-0.371465,0.161584,0.0813806,-0.172231
-0.270218,0.215347,0.0404146,-0.212843
-0.149401,0.236936,0.00849853,-0.271691
-0.0238356,0.234785,-0.0133757,-0.321296
0.0957576,0.214864,-0.0317533,-0.335635
0.200403,0.178007,-0.0517438,-0.300728
0.280873,0.123387,-0.0719952,-0.220858
0.328318,0.0541882,-0.0847699,-0.11805
0.337367,-0.0196202,-0.0824391,-0.0248275
0.309064,-0.0849445,-0.0655497,0.0272853
0.250607,-0.132837,-0.042947,0.0194569
0.171821,-0.162378,-0.0239782,-0.0467582
0.0812768,-0.178374,-0.0122588,-0.14862
-0.015362,-0.186134,-0.00532238,-0.248813
-0.114392,-0.187244,0.00280884,-0.307414
-0.211511,-0.177769,0.0186564,-0.295246
-0.299077,-0.149514,0.0453539,-0.204109
-0.365036,-0.0952183,0.0776499,-0.0503378
-0.395429,-0.0162795,0.101181,0.129622
-0.380297,0.0737522,0.10278,0.290297
-0.318797,0.156051,0.0836619,0.391345
-0.218821,0.218198,0.0571298,0.410146
-0.091946,0.258228,0.0335558,0.348733
0.0507042,0.278078,0.0114111,0.232775
0.197951,0.274228,-0.0201285,0.102988
0.334354,0.234328,-0.0702645,0.00178812
0.437287,0.146366,-0.12901,-0.0404363
0.482057,0.0182279,-0.161279,-0.0150084
0.455669,-0.114985,-0.140509,0.0624762
0.366431,-0.21431,-0.0845049,0.157442
0.237528,-0.265428,-0.0313028,0.22768
0.092457,-0.278404,0.00190821,0.237035
-0.0527943,-0.268138,0.0213492,0.167094
-0.188143,-0.241072,0.0399687,0.0232235
-0.30432,-0.194646,0.0652061,-0.166746
-0.389909,-0.125091,0.0923666,-0.360598
-0.433427,-0.0374968,0.106073,-0.51386
-0.42939,0.0510777,0.094588,-0.59218
-0.382712,0.120931,0.0636605,-0.580222
-0.306485,0.162517,0.0305514,-0.484656
-0.215193,0.179435,0.0077754,-0.330748
-0.119334,0.181566,-0.00294822,-0.154047
-0.0242917,0.177408,-0.0064717,0.00997646
0.0677983,0.170526,-0.0091182,0.13509
0.155297,0.159409,-0.0160674,0.209682
0.234764,0.139143,-0.0298442,0.237194
0.29991,0.104501,-0.0486358,0.232087
0.342495,0.0540767,-0.0655969,0.213159
0.355277,-0.00667337,-0.0720289,0.196652
0.335567,-0.0666916,-0.0639391,0.191375
0.286823,-0.114945,-0.0453771,0.197138
0.217086,-0.145746,-0.0243993,0.206564
0.135694,-0.159525,-0.00681788,0.209215
0.0507514,-0.159872,0.00603199,0.196325
-0.0316229,-0.150279,0.0157006,0.164429
-0.106754,-0.132637,0.0242657,0.116759
-0.170563,-0.107468,0.0327547,0.0621599
-0.219139,-0.0751248,0.0405164,0.0121536
-0.24901,-0.037113,0.045597,-0.0226347
-0.257954,0.0033551,0.0460815,-0.0354463
-0.245773,0.0420569,0.0415951,-0.0248391
-0.214442,0.0752917,0.0336969,0.00563188
-0.167455,0.101125,0.0248267,0.0491074
-0.108813,0.119505,0.0168119,0.0976691
-0.0422255,0.131364,0.0100553,0.144252
0.0290805,0.137397,0.0036115,0.183605
0.101964,0.137128,-0.0042211,0.212203
0.172647,0.128635,-0.0150191,0.227434
0.236067,0.109183,-0.0290492,0.22675
0.285846,0.076885,-0.0441193,0.207377
0.315303,0.0328334,-0.0556773,0.166944
0.319392,-0.0178959,-0.0592471,0.104881
0.296522,-0.0678099,-0.0538305,0.0240703
0.248963,-0.110451,-0.0427702,-0.0680547
0.181498,-0.142993,-0.0309522,-0.159635
0.0994183,-0.166038,-0.0212556,-0.236062
0.00730173,-0.181178,-0.0130422,-0.28299
-0.0907375,-0.188127,-0.00270144,-0.289966
-0.1895,-0.182892,0.0145614,-0.253632
-0.280723,-0.158216,0.0413407,-0.179468
-0.352258,-0.10768,0.0731451,-0.0813944
-0.390283,-0.0326627,0.0968027,0.0208687
-0.384777,0.0538296,0.0991407,0.106148
-0.334662,0.132913,0.0800182,0.156797
-0.247881,0.191217,0.052067,0.163019
-0.13656,0.226179,0.0271363,0.125386
-0.0121842,0.241326,0.00717932,0.0548355
0.115445,0.238304,-0.0140294,-0.0298991
0.235856,0.212755,-0.0438484,-0.106798
0.335162,0.157274,-0.0818401,-0.155899
0.396746,0.0709836,-0.113645,-0.164164
0.407309,-0.0318766,-0.119379,-0.128656
0.364512,-0.126366,-0.0946819,-0.0573183
0.278604,-0.192881,-0.0560049,0.0328229
0.166209,-0.227206,-0.0217588,0.11955
0.0428785,-0.235711,0.00249246,0.180497
-0.0796845,-0.225055,0.0216512,0.198176
-0.192024,-0.196821,0.0423107,0.163864
-0.284399,-0.149136,0.0657176,0.0795507
-0.346433,-0.0826994,0.0847906,-0.0424143
-0.370076,-0.0061718,0.0885782,-0.181796
-0.353891,0.0650719,0.0728203,-0.314491
-0.304661,0.117027,0.0448809,-0.417223
-0.234499,0.144212,0.0167059,-0.471957
-0.155971,0.149735,-0.00419541,-0.469231
-0.0787389,0.140574,-0.0165583,-0.409804
-0.00872375,0.123402,-0.0223428,-0.304406
0.051184,0.102953,-0.0239822,-0.171686
0.100072,0.0820514,-0.0233704,-0.0347494
0.138121,0.062091,-0.0218488,0.0830607
0.165967,0.0434464,-0.0203893,0.162429
0.184238,0.0257725,-0.0196499,0.191607
0.193259,0.00830971,-0.0199112,0.168595
0.192919,-0.00975596,-0.0210156,0.101504
0.182747,-0.0289283,-0.0224182,0.00697962
0.162145,-0.0491369,-0.0233634,-0.0931183
0.13073,-0.0696462,-0.0230994,-0.17619
0.0886759,-0.089112,-0.0209988,-0.223652
0.0370044,-0.105673,-0.0165187,-0.224949
-0.0221483,-0.116974,-0.0090833,-0.179865
-0.085268,-0.120161,0.00186257,-0.0984776
-0.147243,-0.112121,0.0163507,0.00136634
-0.201421,-0.0903654,0.0329361,0.0985666
-0.240341,-0.0546229,0.0480368,0.174226
-0.257323,-0.00830645,0.0568905,0.216623
-0.248477,0.0416898,0.0563731,0.224313
-0.213976,0.0874773,0.0473561,0.206364
-0.157711,0.12337,0.0339576,0.179487
-0.0856053,0.147374,0.0204204,0.162705
-0.00382953,0.160204,0.00864696,0.171001
0.0820603,0.163082,-0.00212773,0.209843
0.166861,0.155904,-0.0141344,0.272331
0.24483,0.136802,-0.0291396,0.340093
0.30903,0.103507,-0.0462892,0.388012
0.351807,0.0561137,-0.0610766,0.391615
0.36672,-0.000650755,-0.0675206,0.335119
0.350967,-0.058271,-0.063015,0.217665
0.306387,-0.108576,-0.0509468,0.0556886
0.238112,-0.147729,-0.0377542,-0.119659
0.151964,-0.176652,-0.0277695,-0.269664
0.0526316,-0.198008,-0.02061,-0.358041
-0.0561736,-0.212209,-0.0115609,-0.36102
-0.169666,-0.214392,0.00661467,-0.274634
-0.278904,-0.19392,0.0397643,-0.116985
-0.368681,-0.139076,0.0844801,0.0753938
-0.419586,-0.0479495,0.121963,0.256248
-0.415906,0.0629392,0.12925,0.381094
-0.35444,0.165807,0.103791,0.418406
-0.24551,0.240603,0.065653,0.357444
-0.105541,0.283945,0.0325386,0.210685
0.0499508,0.299952,0.00372335,0.0103401
0.206447,0.286353,-0.0345301,-0.199916
0.345345,0.230589,-0.0917987,-0.375561
0.441139,0.122846,-0.152289,-0.481326
0.468713,-0.0220265,-0.175911,-0.498227
0.418515,-0.163096,-0.143674,-0.426096
0.303328,-0.263917,-0.0847299,-0.281575
0.147854,-0.316876,-0.0352447,-0.0927642
-0.0251969,-0.332514,-0.000185342,0.107529
-0.197993,-0.315266,0.039264,0.288034
-0.350859,-0.254111,0.0992765,0.423412
-0.456907,-0.137279,0.1654,0.496442
-0.488861,0.020256,0.191488,0.49844
-0.436337,0.172965,0.154466,0.428866
-0.313936,0.280341,0.088791,0.294953
-0.149077,0.335476,0.0361112,0.11163
0.0339306,0.351425,1.89e-05,-0.0986279
0.216388,0.332341,-0.0432496,-0.306931
0.376626,0.263541,-0.112612,-0.480975
0.483852,0.130983,-0.187692,-0.590173
0.507482,-0.0450507,-0.211102,-0.6123
0.438226,-0.209647,-0.161782,-0.539981
0.295362,-0.319847,-0.08787,-0.384868
0.109901,-0.373754,-0.0342531,-0.177545
-0.0927032,-0.386877,0.00452391,0.0377477
-0.291713,-0.357353,0.0623604,0.212925
-0.45885,-0.261099,0.1557,0.308103
-0.554255,-0.0878153,0.236863,0.302521
-0.5461,0.117337,0.227897,0.200924
-0.437836,0.278985,0.138309,0.0330524
-0.264957,0.361828,0.0493698,-0.154107
-0.0661191,0.382685,-0.00212035,-0.309388
0.132955,0.36504,-0.0378524,-0.392082
0.313112,0.30877,-0.0896281,-0.383711
0.450064,0.199041,-0.158955,-0.293148
0.514927,0.0400906,-0.201139,-0.153346
0.491312,-0.125378,-0.173721,-0.0105251
0.390179,-0.246353,-0.10034,0.0908342
0.241512,-0.306484,-0.035882,0.122429
0.0737932,-0.322773,-0.00102287,0.0812985
-0.0955629,-0.314867,0.0189356,-0.00931081
-0.2554,-0.285486,0.0476255,-0.107752
-0.3914,-0.221665,0.0969553,-0.16794
-0.481846,-0.112629,0.15006,-0.154909
-0.504995,0.0276855,0.167814,-0.0568298
-0.453742,0.16134,0.134973,0.110509
-0.341026,0.257248,0.0823011,0.308255
-0.188703,0.313405,0.044923,0.486565
-0.0139032,0.345107,0.0268944,0.600188
0.173164,0.359263,0.00517553,0.622367
0.35979,0.338039,-0.053258,0.552487
0.517968,0.244876,-0.157801,0.415025
0.603709,0.066365,-0.246603,0.250344
0.582371,-0.144941,-0.232099,0.100651
0.459085,-0.307142,-0.135357,-0.00399056
0.271748,-0.38885,-0.0497502,-0.0547293
0.0577619,-0.41442,-0.00817865,-0.0650391
-0.160899,-0.408152,0.0223789,-0.0636391
-0.366421,-0.359628,0.0875506,-0.0818883
-0.527987,-0.236058,0.192389,-0.140281
-0.602602,-0.0361472,0.2605,-0.238991
-0.564472,0.173648,0.214781,-0.356
-0.431216,0.313944,0.103052,-0.453655
-0.247842,0.36702,0.0171922,-0.491512
-0.0528543,0.364657,-0.0225468,-0.441059
0.132953,0.334841,-0.0450021,-0.297141
0.296917,0.280461,-0.0781938,-0.0819961
0.423297,0.190631,-0.12531,0.159741
0.492296,0.0655213,-0.158118,0.373596
0.491088,-0.0680989,-0.144591,0.511345
0.425449,-0.172389,-0.0916734,0.545373
0.317213,-0.228846,-0.0362254,0.476576
0.190411,-0.24575,-0.00206983,0.333303
0.0610784,-0.241371,0.0119911,0.161751
-0.0632555,-0.227977,0.0183499,0.0111094
-0.178683,-0.207034,0.0290957,-0.0815992
-0.279688,-0.171844,0.0506266,-0.102071
-0.356496,-0.114441,0.0794171,-0.0613828
-0.396763,-0.034631,0.101387,0.00974079
-0.391365,0.0551299,0.101961,0.0727846
-0.340089,0.135654,0.0804609,0.0951413
-0.251965,0.19316,0.0498163,0.0609566
-0.140355,0.224923,0.0221405,-0.024417
-0.0180094,0.234531,-0.00037361,-0.137555
0.104164,0.22427,-0.0228705,-0.246205
0.215268,0.191924,-0.0504074,-0.321123
0.302622,0.134008,-0.0807986,-0.346202
0.352944,0.0531593,-0.10236,-0.323398
0.357148,-0.0372815,-0.102529,-0.270896
0.315151,-0.118454,-0.0813643,-0.215442
0.235809,-0.177334,-0.0520247,-0.181767
0.131812,-0.212408,-0.0274333,-0.183035
0.0143958,-0.229252,-0.0107245,-0.215713
-0.108188,-0.232258,0.00391329,-0.260658
-0.228386,-0.219166,0.0257456,-0.289945
-0.335589,-0.181268,0.0601122,-0.276965
-0.414329,-0.110743,0.0996579,-0.206217
-0.447758,-0.0121691,0.123655,-0.079417
-0.425898,0.0937791,0.116364,0.0841296
-0.351523,0.183051,0.0858772,0.25292
-0.23716,0.244844,0.0541088,0.392502
-0.0966991,0.283359,0.0331451,0.475461
0.059619,0.305545,0.0171157,0.488921
0.222899,0.307748,-0.012123,0.437315
0.378132,0.270586,-0.0720639,0.339875
0.498079,0.171172,-0.153156,0.224008
0.549036,0.0143752,-0.202057,0.116979
0.511613,-0.151884,-0.174593,0.0386488
0.396298,-0.273415,-0.100727,-0.00266638
0.23305,-0.334917,-0.0386048,-0.010328
0.049567,-0.354146,-0.00495285,0.0039159
-0.136793,-0.346864,0.0214494,0.0250545
-0.311524,-0.307103,0.0686235,0.0398186
-0.452231,-0.214408,0.141373,0.0400021
-0.528169,-0.0644336,0.198386,0.0234163
-0.516827,0.105654,0.186938,-0.00722103
-0.422718,0.240112,0.11767,-0.0464702
-0.273713,0.313237,0.0479891,-0.0882745
-0.1001,0.337359,0.00665794,-0.127189
0.0778392,0.331906,-0.0190091,-0.158592
0.246153,0.299531,-0.0543356,-0.17836
0.387459,0.226637,-0.110803,-0.182746
0.477136,0.104432,-0.166044,-0.169035
0.492813,-0.0466253,-0.176168,-0.136995
0.430574,-0.182107,-0.130757,-0.0904897
0.308643,-0.269857,-0.0680349,-0.0382507
0.153592,-0.309964,-0.0228279,0.00711113
-0.01356,-0.318354,0.00381961,0.0321603
-0.1789,-0.303058,0.0308318,0.0271446
-0.3285,-0.256264,0.075181,-0.00950314
-0.442056,-0.164936,0.131715,-0.0685077
-0.495876,-0.0336217,0.16577,-0.130443
-0.476423,0.104438,0.146996,-0.170268
-0.391243,0.209519,0.0910593,-0.164784
-0.263302,0.266658,0.0383848,-0.100883
-0.115658,0.28742,0.00865211,0.0182434
0.0372563,0.28892,-0.00525597,0.171382
0.187556,0.277226,-0.021235,0.323257
0.32657,0.243637,-0.0548599,0.433525
0.438611,0.172627,-0.106008,0.468384
0.501851,0.0603366,-0.14838,0.411213
0.4991,-0.070789,-0.148678,0.268775
0.430137,-0.184063,-0.107938,0.0706563
0.311335,-0.258266,-0.060166,-0.13819
0.163057,-0.29818,-0.0302534,-0.30976
-0.000514786,-0.318338,-0.0154144,-0.406402
-0.170854,-0.322969,0.00492277,-0.411132
-0.336626,-0.296763,0.0544466,-0.331555
-0.474479,-0.212634,0.136141,-0.196214
-0.549811,-0.0622363,0.204576,-0.0446095
-0.535403,0.115916,0.199017,0.0857074
-0.433103,0.260728,0.129044,0.170643
-0.270581,0.343679,0.0588797,0.205838
-0.0781722,0.378309,0.01957,0.205718
0.124294,0.383469,-0.00787811,0.195853
0.321138,0.353353,-0.0603477,0.20149
0.486714,0.259347,-0.152618,0.236502
0.581918,0.0888316,-0.233676,0.29684
0.57522,-0.112517,-0.222468,0.360977
0.471039,-0.267852,-0.129437,0.397376
0.306185,-0.342476,-0.0396197,0.376435
0.119432,-0.35713,0.00642307,0.282665
-0.0663734,-0.342769,0.0261138,0.122685
-0.23962,-0.308926,0.0505567,-0.0741363
-0.387559,-0.243824,0.0969229,-0.263033
-0.489674,-0.134495,0.150757,-0.397083
-0.524088,0.00718902,0.170222,-0.442146
-0.483333,0.141719,0.134549,-0.388528
-0.381715,0.233709,0.0738518,-0.255403
-0.244489,0.278548,0.027729,-0.0862221
-0.0924327,0.293378,0.00586462,0.0636699
0.0631269,0.293245,-0.00616504,0.143492
0.214956,0.277656,-0.0291487,0.122462
0.351281,0.231006,-0.0765388,-0.000597984
0.450795,0.136385,-0.137817,-0.196483
0.487912,-0.0013488,-0.174212,-0.41385
0.447853,-0.14768,-0.157293,-0.593938
0.336938,-0.264503,-0.107362,-0.687216
0.175471,-0.33971,-0.0630171,-0.666978
-0.0165211,-0.382052,-0.0329073,-0.535978
-0.222881,-0.392181,0.00996268,-0.324453
-0.420762,-0.342738,0.102047,-0.0805518
-0.568271,-0.196482,0.229287,0.143593
-0.614039,0.0320816,0.288513,0.3058
-0.535253,0.255484,0.217593,0.383771
-0.358183,0.397618,0.104406,0.378481
-0.128852,0.459823,0.0365145,0.310732
0.119826,0.475143,-0.00180791,0.212578
0.364645,0.439534,-0.0788622,0.116792
0.567141,0.304628,-0.226757,0.0477292
0.666356,0.0537497,-0.341594,0.0161488
0.619471,-0.222725,-0.284744,0.0190181
0.447173,-0.406416,-0.131399,0.0436139
0.209552,-0.477342,-0.0292799,0.0739691
-0.0464216,-0.484693,0.0126287,0.097205
-0.295492,-0.449325,0.0674956,0.107653
-0.50804,-0.337064,0.186824,0.107676
-0.633129,-0.11805,0.309339,0.105322
-0.624278,0.149774,0.297401,0.110026
-0.485893,0.354315,0.165977,0.128041
-0.268422,0.451964,0.0552411,0.159238
-0.0201626,0.480218,0.00876572,0.196253
0.232647,0.470044,-0.0318158,0.22613
0.465601,0.395658,-0.136697,0.233819
0.631097,0.207989,-0.288459,0.206411
0.669981,-0.0680317,-0.336849,0.136908
0.564501,-0.313709,-0.219718,0.0266262
0.358109,-0.446586,-0.0813086,-0.114229
0.107898,-0.490542,-0.0182727,-0.267804
-0.153533,-0.494115,0.0101806,-0.411284
-0.406261,-0.45014,0.08944,-0.520548
-0.610915,-0.300335,0.249937,-0.574188
-0.702684,-0.0303211,0.361765,-0.557396
-0.640685,0.252712,0.279428,-0.465166
-0.454898,0.425331,0.111632,-0.304242
-0.211443,0.481333,0.0152386,-0.0932944
0.0443942,0.482134,-0.0134239,0.139078
0.293074,0.452579,-0.0535327,0.358564
0.511315,0.356693,-0.163692,0.531109
0.651402,0.153665,-0.296256,0.629595
0.66291,-0.111262,-0.303922,0.639767
0.543406,-0.32134,-0.171997,0.563854
0.343236,-0.417096,-0.0449332,0.420652
0.116459,-0.432617,0.00976975,0.241705
-0.108411,-0.414909,0.0303481,0.0642172
-0.317366,-0.369117,0.0733926,-0.0776724
-0.488599,-0.265674,0.160951,-0.160963
-0.58526,-0.0881174,0.241293,-0.179022
-0.5764,0.119986,0.230154,-0.142423
-0.466391,0.282591,0.138217,-0.0750926
-0.29141,0.366581,0.0520573,-0.00682712
-0.0887617,0.393618,0.0091924,0.0356478
0.119509,0.390359,-0.0165765,0.0364384
0.318046,0.353033,-0.0679803,-0.0052342
0.481667,0.252264,-0.160305,-0.0754674
